CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 254.273438 1576604262.9765
MEM 228.714844 1576604263.0831
MEM 230.503906 1576604263.1928
MEM 231.253906 1576604263.3035
MEM 231.703125 1576604263.4152
MEM 232.546875 1576604263.5262
MEM 232.917969 1576604263.6389
MEM 233.796875 1576604263.7496
MEM 234.191406 1576604263.8722
MEM 234.335938 1576604263.9839
MEM 234.335938 1576604264.0910
MEM 234.335938 1576604264.1960
MEM 234.335938 1576604264.3056
MEM 234.335938 1576604264.4120
MEM 234.335938 1576604264.5174
MEM 234.335938 1576604264.6241
MEM 234.335938 1576604264.7296
MEM 261.363281 1576604264.8358
MEM 239.242188 1576604264.9455
MEM 235.882812 1576604265.0548
MEM 236.421875 1576604265.1655
MEM 237.187500 1576604265.2762
MEM 237.957031 1576604265.3854
MEM 238.835938 1576604265.4961
MEM 240.027344 1576604265.6270
MEM 240.117188 1576604265.7487
MEM 240.117188 1576604265.8634
MEM 240.117188 1576604265.9771
MEM 240.117188 1576604266.0858
MEM 240.117188 1576604266.1919
MEM 240.117188 1576604266.2970
MEM 240.117188 1576604266.4022
MEM 240.117188 1576604266.5082
MEM 240.117188 1576604266.6134
MEM 240.117188 1576604266.7185
MEM 240.117188 1576604266.8245
MEM 240.117188 1576604266.9294
MEM 240.117188 1576604267.0354
MEM 240.117188 1576604267.1406
MEM 240.117188 1576604267.2457
MEM 240.117188 1576604267.3518
MEM 240.117188 1576604267.4568
MEM 240.117188 1576604267.5617
MEM 240.117188 1576604267.6670
MEM 240.117188 1576604267.7724
MEM 261.000000 1576604267.8776
MEM 267.226562 1576604267.9873
MEM 241.273438 1576604268.0953
MEM 241.703125 1576604268.2200
MEM 242.261719 1576604268.3287
MEM 243.035156 1576604268.4374
MEM 244.949219 1576604268.5484
MEM 245.515625 1576604268.6591
MEM 245.890625 1576604268.7738
MEM 246.113281 1576604268.8974
MEM 246.113281 1576604269.0044
MEM 246.113281 1576604269.1095
MEM 246.113281 1576604269.2153
MEM 246.113281 1576604269.3215
MEM 246.113281 1576604269.4267
MEM 246.113281 1576604269.5320
MEM 246.113281 1576604269.6374
MEM 260.386719 1576604269.7435
MEM 273.167969 1576604269.8552
MEM 247.488281 1576604269.9629
MEM 247.980469 1576604270.0739
MEM 248.617188 1576604270.1836
MEM 249.433594 1576604270.2923
MEM 249.703125 1576604270.4000
MEM 250.300781 1576604270.5117
MEM 250.566406 1576604270.6236
MEM 250.773438 1576604270.7483
MEM 250.773438 1576604270.8600
MEM 250.773438 1576604270.9667
MEM 250.773438 1576604271.0736
MEM 250.773438 1576604271.1805
MEM 250.773438 1576604271.2866
MEM 250.773438 1576604271.3916
MEM 252.148438 1576604271.5029
MEM 260.304688 1576604271.6089
MEM 251.613281 1576604271.7145
MEM 252.144531 1576604271.8282
MEM 252.746094 1576604271.9478
MEM 253.515625 1576604272.0580
MEM 253.906250 1576604272.1687
MEM 254.917969 1576604272.2784
MEM 255.804688 1576604272.3971
MEM 255.890625 1576604272.5118
MEM 255.890625 1576604272.6188
MEM 255.890625 1576604272.7249
MEM 255.890625 1576604272.8349
MEM 255.890625 1576604272.9493
MEM 255.890625 1576604273.0582
MEM 255.890625 1576604273.1647
MEM 257.101562 1576604273.2785
MEM 261.890625 1576604273.3882
MEM 259.410156 1576604273.4949
MEM 257.246094 1576604273.6039
MEM 258.140625 1576604273.7126
MEM 259.214844 1576604273.8223
MEM 260.050781 1576604273.9340
MEM 261.078125 1576604274.0439
MEM 261.460938 1576604274.1576
MEM 261.460938 1576604274.2743
MEM 261.460938 1576604274.3793
MEM 261.460938 1576604274.4866
MEM 261.460938 1576604274.5921
MEM 261.460938 1576604274.6979
MEM 261.460938 1576604274.8047
MEM 262.835938 1576604274.9133
MEM 282.179688 1576604275.0219
MEM 265.023438 1576604275.1439
MEM 262.554688 1576604275.2616
MEM 263.285156 1576604275.3743
MEM 263.757812 1576604275.4840
MEM 264.371094 1576604275.5937
MEM 265.132812 1576604275.7064
MEM 266.207031 1576604275.8141
MEM 266.867188 1576604275.9417
MEM 267.015625 1576604276.0624
MEM 267.015625 1576604276.1701
MEM 267.015625 1576604276.2771
MEM 267.015625 1576604276.3842
MEM 267.015625 1576604276.4900
MEM 267.015625 1576604276.5975
MEM 267.015625 1576604276.7025
MEM 269.722656 1576604276.8111
MEM 294.078125 1576604276.9193
MEM 267.972656 1576604277.0270
MEM 268.523438 1576604277.1372
MEM 269.648438 1576604277.2469
MEM 270.468750 1576604277.3567
MEM 270.863281 1576604277.4684
MEM 271.546875 1576604277.5793
MEM 272.011719 1576604277.7019
MEM 272.156250 1576604277.8336
MEM 272.156250 1576604277.9413
MEM 272.156250 1576604278.0476
MEM 272.156250 1576604278.1538
MEM 272.156250 1576604278.2590
MEM 272.156250 1576604278.3655
MEM 272.156250 1576604278.4714
MEM 272.171875 1576604278.5782
MEM 278.195312 1576604278.6852
MEM 275.812500 1576604278.7929
MEM 273.503906 1576604278.9022
MEM 274.812500 1576604279.0099
MEM 275.527344 1576604279.1199
MEM 276.355469 1576604279.2296
MEM 277.121094 1576604279.3393
MEM 277.191406 1576604279.4480
MEM 277.609375 1576604279.5687
MEM 277.609375 1576604279.6744
MEM 277.609375 1576604279.7795
MEM 277.609375 1576604279.8867
MEM 277.609375 1576604279.9953
MEM 277.609375 1576604280.1082
MEM 277.609375 1576604280.2189
MEM 304.625000 1576604280.3266
MEM 281.128906 1576604280.4343
MEM 278.906250 1576604280.5413
MEM 279.285156 1576604280.6522
MEM 279.718750 1576604280.7599
MEM 280.925781 1576604280.8706
MEM 281.714844 1576604280.9793
MEM 282.027344 1576604281.0960
MEM 282.027344 1576604281.2057
MEM 282.027344 1576604281.3109
MEM 282.027344 1576604281.4170
MEM 282.027344 1576604281.5222
MEM 282.027344 1576604281.6272
MEM 282.027344 1576604281.7331
MEM 282.027344 1576604281.8384
MEM 282.062500 1576604281.9448
MEM 288.621094 1576604282.0536
MEM 288.316406 1576604282.1613
MEM 283.121094 1576604282.2737
MEM 283.386719 1576604282.3874
MEM 283.894531 1576604282.4961
MEM 284.984375 1576604282.6058
MEM 285.828125 1576604282.7175
MEM 286.753906 1576604282.8272
MEM 287.347656 1576604282.9379
MEM 287.585938 1576604283.0476
MEM 287.718750 1576604283.1772
MEM 287.722656 1576604283.2911
MEM 287.722656 1576604283.3961
MEM 287.722656 1576604283.5022
MEM 287.722656 1576604283.6093
MEM 287.722656 1576604283.7154
MEM 287.722656 1576604283.8204
MEM 287.722656 1576604283.9256
MEM 294.273438 1576604284.0332
MEM 293.296875 1576604284.1400
MEM 288.742188 1576604284.2468
MEM 289.875000 1576604284.3575
MEM 290.734375 1576604284.4672
MEM 291.445312 1576604284.5781
MEM 292.296875 1576604284.6948
MEM 292.671875 1576604284.8065
MEM 293.363281 1576604284.9401
MEM 293.503906 1576604285.0528
MEM 293.511719 1576604285.1606
MEM 293.511719 1576604285.2666
MEM 293.511719 1576604285.3723
MEM 293.511719 1576604285.4773
MEM 293.511719 1576604285.5843
MEM 293.511719 1576604285.6895
MEM 293.511719 1576604285.7947
MEM 293.511719 1576604285.8999
MEM 293.511719 1576604286.0050
MEM 293.511719 1576604286.1113
MEM 293.511719 1576604286.2183
MEM 293.511719 1576604286.3235
MEM 293.511719 1576604286.4287
MEM 293.511719 1576604286.5387
MEM 299.527344 1576604286.6460
MEM 297.058594 1576604286.7557
MEM 294.937500 1576604286.8644
MEM 295.312500 1576604286.9761
MEM 296.164062 1576604287.0900
MEM 296.625000 1576604287.1987
MEM 297.273438 1576604287.3104
MEM 298.335938 1576604287.4201
MEM 299.058594 1576604287.5318
MEM 299.222656 1576604287.6555
MEM 299.222656 1576604287.7606
MEM 299.222656 1576604287.8657
MEM 299.222656 1576604287.9718
MEM 299.222656 1576604288.0769
MEM 299.222656 1576604288.1823
MEM 299.222656 1576604288.2895
MEM 299.222656 1576604288.3953
MEM 315.539062 1576604288.5008
MEM 319.378906 1576604288.6107
MEM 300.472656 1576604288.7169
MEM 300.960938 1576604288.8266
MEM 301.804688 1576604288.9373
MEM 302.503906 1576604289.0460
MEM 303.750000 1576604289.1559
MEM 304.589844 1576604289.2766
MEM 304.714844 1576604289.3923
MEM 304.718750 1576604289.5050
MEM 304.718750 1576604289.6129
MEM 304.718750 1576604289.7206
MEM 304.718750 1576604289.8261
MEM 304.718750 1576604289.9321
MEM 304.718750 1576604290.0372
MEM 306.093750 1576604290.1454
MEM 310.742188 1576604290.2542
MEM 308.261719 1576604290.3619
MEM 306.042969 1576604290.4717
MEM 307.699219 1576604290.5815
MEM 308.382812 1576604290.6912
MEM 308.980469 1576604290.8010
MEM 309.816406 1576604290.9127
MEM 310.128906 1576604291.0313
MEM 310.128906 1576604291.1400
MEM 310.128906 1576604291.2459
MEM 310.128906 1576604291.3523
MEM 310.128906 1576604291.4592
MEM 310.128906 1576604291.5646
MEM 310.128906 1576604291.6718
MEM 310.128906 1576604291.7855
MEM 311.503906 1576604291.8982
MEM 316.132812 1576604292.0070
MEM 315.031250 1576604292.1157
MEM 311.316406 1576604292.2274
MEM 311.945312 1576604292.3381
MEM 312.097656 1576604292.4468
MEM 312.183594 1576604292.5555
MEM 312.781250 1576604292.6644
MEM 313.085938 1576604292.7741
MEM 313.882812 1576604292.8839
MEM 314.484375 1576604292.9936
MEM 314.699219 1576604293.1202
MEM 314.839844 1576604293.2279
MEM 314.839844 1576604293.3340
MEM 314.839844 1576604293.4401
MEM 314.839844 1576604293.5457
MEM 314.839844 1576604293.6509
MEM 314.839844 1576604293.7572
MEM 317.593750 1576604293.8632
MEM 320.523438 1576604293.9719
MEM 318.363281 1576604294.0888
MEM 315.878906 1576604294.1995
MEM 316.085938 1576604294.3142
MEM 316.347656 1576604294.4259
MEM 317.195312 1576604294.5366
MEM 318.378906 1576604294.6455
MEM 319.226562 1576604294.7572
MEM 319.914062 1576604294.8759
MEM 320.058594 1576604294.9946
MEM 320.058594 1576604295.1015
MEM 320.058594 1576604295.2119
MEM 320.058594 1576604295.3194
MEM 320.058594 1576604295.4274
MEM 320.058594 1576604295.5363
MEM 320.058594 1576604295.6460
MEM 320.058594 1576604295.7547
MEM 320.058594 1576604295.8634
MEM 320.058594 1576604295.9741
MEM 320.058594 1576604296.0799
MEM 320.058594 1576604296.1851
MEM 320.058594 1576604296.2900
MEM 320.058594 1576604296.4001
MEM 320.058594 1576604296.5068
MEM 320.058594 1576604296.6119
MEM 320.058594 1576604296.7174
MEM 320.058594 1576604296.8233
MEM 320.058594 1576604296.9285
MEM 320.058594 1576604297.0340
MEM 320.058594 1576604297.1392
