CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.457031 1576604474.6955
MEM 11.460938 1576604474.8052
MEM 16.324219 1576604474.9138
MEM 22.089844 1576604475.0215
MEM 28.625000 1576604475.1292
MEM 35.144531 1576604475.2359
MEM 38.746094 1576604475.3429
MEM 39.582031 1576604475.4506
MEM 39.582031 1576604475.5563
MEM 44.300781 1576604475.6625
MEM 67.195312 1576604475.7697
MEM 76.320312 1576604475.8785
MEM 78.824219 1576604475.9851
MEM 86.570312 1576604476.0912
MEM 94.285156 1576604476.1978
MEM 101.632812 1576604476.3032
MEM 105.890625 1576604476.4100
MEM 111.648438 1576604476.5157
MEM 119.039062 1576604476.6224
MEM 123.300781 1576604476.7420
MEM 127.390625 1576604476.8520
MEM 132.265625 1576604476.9607
MEM 134.574219 1576604477.0724
MEM 135.265625 1576604477.1851
MEM 137.117188 1576604477.3010
MEM 139.132812 1576604477.4127
MEM 144.839844 1576604477.5194
MEM 147.734375 1576604477.6272
MEM 148.867188 1576604477.7349
MEM 150.699219 1576604477.8426
MEM 151.324219 1576604477.9493
MEM 163.492188 1576604478.0570
MEM 170.765625 1576604478.1658
MEM 172.914062 1576604478.2727
MEM 174.210938 1576604478.3794
MEM 175.640625 1576604478.4862
MEM 180.476562 1576604478.5928
MEM 185.582031 1576604478.6979
MEM 189.437500 1576604478.8049
MEM 192.687500 1576604478.9117
MEM 195.726562 1576604479.0175
MEM 200.710938 1576604479.1226
MEM 200.710938 1576604479.2282
MEM 200.710938 1576604479.3343
MEM 200.710938 1576604479.4395
MEM 200.710938 1576604479.5549
MEM 200.710938 1576604479.6616
MEM 200.710938 1576604479.7667
MEM 200.710938 1576604479.8719
MEM 200.710938 1576604479.9769
MEM 200.710938 1576604480.0820
MEM 200.710938 1576604480.1887
MEM 200.710938 1576604480.2939
MEM 200.710938 1576604480.3999
MEM 200.710938 1576604480.5059
MEM 200.710938 1576604480.6110
MEM 200.710938 1576604480.7173
MEM 200.710938 1576604480.8246
MEM 200.710938 1576604480.9298
MEM 200.710938 1576604481.0377
MEM 200.710938 1576604481.1437
MEM 200.710938 1576604481.2516
MEM 200.710938 1576604481.3590
MEM 200.710938 1576604481.4642
MEM 200.710938 1576604481.5703
MEM 200.710938 1576604481.6754
MEM 200.710938 1576604481.7873
MEM 200.710938 1576604481.8950
MEM 200.710938 1576604482.0010
MEM 200.710938 1576604482.1060
MEM 200.710938 1576604482.2113
MEM 200.710938 1576604482.3174
MEM 200.710938 1576604482.4227
MEM 200.710938 1576604482.5279
MEM 200.710938 1576604482.6333
MEM 200.710938 1576604482.7385
MEM 200.710938 1576604482.8438
MEM 200.710938 1576604482.9494
MEM 200.710938 1576604483.0545
MEM 200.710938 1576604483.1597
MEM 200.710938 1576604483.2656
MEM 200.710938 1576604483.3707
MEM 226.273438 1576604483.4759
MEM 206.742188 1576604483.5856
MEM 205.042969 1576604483.6910
MEM 211.871094 1576604483.8000
MEM 213.785156 1576604483.9087
