CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 203.156250 1576604666.9033
MEM 203.156250 1576604667.0085
MEM 203.156250 1576604667.1144
MEM 203.156250 1576604667.2197
MEM 203.156250 1576604667.3248
MEM 203.156250 1576604667.4300
MEM 203.156250 1576604667.5352
MEM 203.156250 1576604667.6408
MEM 203.156250 1576604667.7461
MEM 203.156250 1576604667.8637
MEM 203.156250 1576604667.9704
MEM 203.156250 1576604668.0756
MEM 203.156250 1576604668.1809
MEM 203.156250 1576604668.2869
MEM 203.156250 1576604668.3922
MEM 203.156250 1576604668.4973
MEM 203.156250 1576604668.6041
MEM 203.156250 1576604668.7092
MEM 203.156250 1576604668.8144
MEM 203.156250 1576604668.9195
MEM 203.156250 1576604669.0251
MEM 203.156250 1576604669.1313
MEM 203.156250 1576604669.2367
MEM 203.156250 1576604669.3419
MEM 203.156250 1576604669.4471
MEM 203.156250 1576604669.5558
MEM 203.156250 1576604669.6646
MEM 203.156250 1576604669.7773
MEM 203.156250 1576604669.8860
MEM 203.156250 1576604669.9911
MEM 203.156250 1576604670.1030
MEM 203.156250 1576604670.2107
MEM 203.156250 1576604670.3158
MEM 203.156250 1576604670.4210
MEM 203.156250 1576604670.5264
MEM 203.156250 1576604670.6315
MEM 203.156250 1576604670.7367
MEM 203.156250 1576604670.8419
MEM 203.156250 1576604670.9471
MEM 203.156250 1576604671.0523
MEM 203.156250 1576604671.1575
MEM 203.156250 1576604671.2624
MEM 203.156250 1576604671.3676
MEM 203.156250 1576604671.4733
MEM 203.156250 1576604671.5785
MEM 203.156250 1576604671.6836
MEM 203.156250 1576604671.7888
MEM 203.156250 1576604671.8941
MEM 203.156250 1576604671.9992
MEM 203.156250 1576604672.1046
MEM 203.156250 1576604672.2095
MEM 203.156250 1576604672.3219
MEM 203.156250 1576604672.4296
MEM 203.156250 1576604672.5347
MEM 203.156250 1576604672.6399
MEM 203.156250 1576604672.7456
MEM 203.156250 1576604672.8506
MEM 203.156250 1576604672.9567
MEM 203.156250 1576604673.0618
MEM 203.156250 1576604673.1670
MEM 203.156250 1576604673.2722
MEM 203.156250 1576604673.3774
MEM 203.156250 1576604673.4835
MEM 203.156250 1576604673.5887
MEM 203.156250 1576604673.6939
MEM 203.156250 1576604673.8000
MEM 203.156250 1576604673.9073
MEM 203.156250 1576604674.0138
MEM 203.156250 1576604674.1189
MEM 203.156250 1576604674.2247
MEM 203.156250 1576604674.3317
MEM 203.156250 1576604674.4369
MEM 203.156250 1576604674.5553
MEM 203.156250 1576604674.6650
MEM 203.156250 1576604674.7710
MEM 203.156250 1576604674.8771
MEM 203.156250 1576604674.9825
MEM 203.156250 1576604675.0897
MEM 203.156250 1576604675.1951
MEM 203.156250 1576604675.3002
MEM 203.156250 1576604675.4057
MEM 203.156250 1576604675.5109
MEM 203.156250 1576604675.6164
MEM 203.156250 1576604675.7216
MEM 203.156250 1576604675.8268
MEM 203.156250 1576604675.9320
MEM 203.156250 1576604676.0384
MEM 203.156250 1576604676.1459
MEM 203.156250 1576604676.2537
MEM 203.156250 1576604676.3609
MEM 203.156250 1576604676.4677
MEM 203.156250 1576604676.5754
MEM 203.156250 1576604676.6805
MEM 203.156250 1576604676.7896
MEM 203.156250 1576604676.9023
MEM 203.156250 1576604677.0073
MEM 203.156250 1576604677.1125
MEM 203.156250 1576604677.2186
MEM 203.156250 1576604677.3238
MEM 203.156250 1576604677.4297
MEM 203.156250 1576604677.5349
MEM 203.156250 1576604677.6400
MEM 203.156250 1576604677.7459
MEM 203.156250 1576604677.8530
MEM 203.156250 1576604677.9594
MEM 203.156250 1576604678.0666
MEM 203.156250 1576604678.1718
MEM 203.156250 1576604678.2779
MEM 203.156250 1576604678.3838
MEM 203.156250 1576604678.4891
MEM 203.156250 1576604678.5963
MEM 203.156250 1576604678.7015
MEM 203.156250 1576604678.8069
MEM 203.156250 1576604678.9119
MEM 203.156250 1576604679.0223
MEM 203.156250 1576604679.1320
MEM 203.156250 1576604679.2389
MEM 203.156250 1576604679.3441
MEM 203.156250 1576604679.4511
MEM 203.156250 1576604679.5562
MEM 203.156250 1576604679.6621
MEM 203.156250 1576604679.7674
MEM 203.156250 1576604679.8736
MEM 203.156250 1576604679.9803
MEM 203.156250 1576604680.0855
MEM 203.156250 1576604680.1906
MEM 203.156250 1576604680.2958
MEM 203.156250 1576604680.4010
MEM 203.156250 1576604680.5075
MEM 203.156250 1576604680.6126
MEM 203.156250 1576604680.7178
MEM 203.156250 1576604680.8243
MEM 203.156250 1576604680.9295
MEM 203.156250 1576604681.0352
MEM 203.156250 1576604681.1422
MEM 203.156250 1576604681.2527
