CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.582031 1576608027.2293
MEM 14.085938 1576608027.3374
MEM 22.402344 1576608027.4444
MEM 29.289062 1576608027.5511
MEM 36.628906 1576608027.6579
MEM 39.527344 1576608027.7645
MEM 39.546875 1576608027.8713
MEM 41.785156 1576608027.9779
MEM 49.855469 1576608028.0842
MEM 75.042969 1576608028.1899
MEM 76.640625 1576608028.3016
MEM 78.796875 1576608028.4133
MEM 81.750000 1576608028.5220
MEM 90.910156 1576608028.6277
MEM 96.929688 1576608028.7354
MEM 103.445312 1576608028.8431
MEM 109.253906 1576608028.9508
MEM 116.652344 1576608029.0576
MEM 122.250000 1576608029.1643
MEM 127.316406 1576608029.2720
MEM 134.101562 1576608029.3797
MEM 138.640625 1576608029.4866
MEM 144.308594 1576608029.5930
MEM 147.250000 1576608029.6998
MEM 148.601562 1576608029.8075
MEM 150.218750 1576608029.9192
MEM 150.765625 1576608030.0281
MEM 151.105469 1576608030.1358
MEM 161.234375 1576608030.2525
MEM 164.359375 1576608030.3682
MEM 169.863281 1576608030.4759
MEM 172.230469 1576608030.5896
MEM 173.035156 1576608030.7063
MEM 173.574219 1576608030.8150
MEM 174.527344 1576608030.9217
MEM 176.882812 1576608031.0286
MEM 181.683594 1576608031.1393
MEM 182.250000 1576608031.2450
MEM 187.847656 1576608031.3528
MEM 192.230469 1576608031.4597
MEM 194.425781 1576608031.5664
MEM 200.550781 1576608031.6736
MEM 200.550781 1576608031.7788
MEM 200.550781 1576608031.8839
MEM 200.550781 1576608031.9894
MEM 200.550781 1576608032.0945
MEM 200.550781 1576608032.1996
MEM 200.550781 1576608032.3052
MEM 200.550781 1576608032.4104
MEM 200.550781 1576608032.5156
MEM 200.550781 1576608032.6208
MEM 200.550781 1576608032.7267
MEM 200.550781 1576608032.8328
MEM 200.550781 1576608032.9432
MEM 200.550781 1576608033.0522
MEM 200.550781 1576608033.1579
MEM 200.550781 1576608033.2633
MEM 200.550781 1576608033.3694
MEM 200.550781 1576608033.4746
MEM 200.550781 1576608033.5797
MEM 200.550781 1576608033.6848
MEM 200.550781 1576608033.7900
MEM 200.550781 1576608033.8951
MEM 200.550781 1576608034.0059
MEM 200.550781 1576608034.1120
MEM 200.550781 1576608034.2191
MEM 200.550781 1576608034.3256
MEM 200.550781 1576608034.4318
MEM 200.550781 1576608034.5379
MEM 200.550781 1576608034.6440
MEM 200.550781 1576608034.7519
MEM 200.550781 1576608034.8573
MEM 200.550781 1576608034.9635
MEM 200.550781 1576608035.0697
MEM 200.550781 1576608035.1852
MEM 200.550781 1576608035.2949
MEM 200.550781 1576608035.4027
MEM 200.550781 1576608035.5078
MEM 200.550781 1576608035.6129
MEM 200.550781 1576608035.7181
MEM 208.710938 1576608035.8248
MEM 218.277344 1576608035.9335
MEM 203.214844 1576608036.0434
MEM 204.867188 1576608036.1541
MEM 207.613281 1576608036.2638
MEM 212.382812 1576608036.3735
MEM 214.261719 1576608036.4844
MEM 214.601562 1576608036.6041
MEM 214.738281 1576608036.7348
MEM 214.738281 1576608036.8425
MEM 214.738281 1576608036.9512
MEM 214.738281 1576608037.0589
MEM 214.738281 1576608037.1676
MEM 214.738281 1576608037.2737
MEM 214.738281 1576608037.3789
MEM 214.738281 1576608037.4906
MEM 214.738281 1576608037.5993
MEM 214.738281 1576608037.7047
MEM 214.738281 1576608037.8105
MEM 214.738281 1576608037.9200
MEM 214.738281 1576608038.0251
MEM 214.738281 1576608038.1330
MEM 214.738281 1576608038.2380
MEM 214.738281 1576608038.3438
MEM 214.738281 1576608038.4490
MEM 214.738281 1576608038.5542
MEM 214.738281 1576608038.6617
MEM 214.738281 1576608038.7685
MEM 214.738281 1576608038.8737
MEM 236.410156 1576608038.9835
MEM 219.687500 1576608039.0902
MEM 216.222656 1576608039.1981
MEM 218.257812 1576608039.3069
MEM 218.687500 1576608039.4415
MEM 218.816406 1576608039.5562
MEM 218.816406 1576608039.6680
MEM 218.816406 1576608039.7807
MEM 218.816406 1576608039.8914
MEM 218.816406 1576608039.9994
MEM 218.816406 1576608040.1044
MEM 218.816406 1576608040.2098
MEM 221.578125 1576608040.3196
MEM 245.886719 1576608040.4272
MEM 219.710938 1576608040.5360
MEM 220.414062 1576608040.6437
MEM 220.796875 1576608040.7544
MEM 221.050781 1576608040.8881
MEM 221.183594 1576608041.0048
MEM 221.183594 1576608041.1105
MEM 221.183594 1576608041.2174
MEM 221.183594 1576608041.3234
MEM 221.183594 1576608041.4286
MEM 221.183594 1576608041.5345
MEM 227.738281 1576608041.6406
MEM 230.675781 1576608041.7483
MEM 222.140625 1576608041.8570
MEM 222.640625 1576608041.9711
MEM 222.957031 1576608042.0858
MEM 223.171875 1576608042.2214
MEM 223.308594 1576608042.3421
MEM 223.308594 1576608042.4498
MEM 223.308594 1576608042.5587
MEM 223.308594 1576608042.6649
MEM 223.308594 1576608042.7716
MEM 223.308594 1576608042.8775
MEM 223.308594 1576608042.9842
MEM 229.800781 1576608043.0905
MEM 229.847656 1576608043.1992
MEM 224.425781 1576608043.3058
MEM 225.117188 1576608043.4155
MEM 225.738281 1576608043.5543
MEM 225.875000 1576608043.6680
MEM 225.875000 1576608043.7738
MEM 225.875000 1576608043.8809
MEM 225.875000 1576608043.9873
MEM 225.875000 1576608044.0939
MEM 225.875000 1576608044.1999
MEM 239.429688 1576608044.3068
MEM 252.929688 1576608044.4175
MEM 226.894531 1576608044.5333
MEM 227.183594 1576608044.6441
MEM 227.621094 1576608044.7548
MEM 228.257812 1576608044.8655
MEM 228.566406 1576608044.9851
MEM 228.566406 1576608045.1158
MEM 228.566406 1576608045.2220
MEM 228.566406 1576608045.3307
MEM 228.566406 1576608045.4378
MEM 228.566406 1576608045.5438
MEM 228.566406 1576608045.6499
MEM 235.136719 1576608045.7578
MEM 234.851562 1576608045.8665
MEM 229.703125 1576608045.9751
MEM 230.316406 1576608046.0848
MEM 230.761719 1576608046.2024
MEM 230.910156 1576608046.3122
MEM 230.910156 1576608046.4209
MEM 230.910156 1576608046.5263
MEM 230.910156 1576608046.6325
MEM 230.910156 1576608046.7393
MEM 230.910156 1576608046.8456
MEM 230.910156 1576608046.9625
MEM 230.910156 1576608047.0712
MEM 230.910156 1576608047.1776
MEM 230.910156 1576608047.2840
MEM 230.910156 1576608047.3899
MEM 230.910156 1576608047.4950
MEM 230.910156 1576608047.6000
MEM 230.910156 1576608047.7052
MEM 230.910156 1576608047.8328
MEM 230.910156 1576608047.9415
MEM 230.910156 1576608048.0524
MEM 230.910156 1576608048.1611
MEM 230.910156 1576608048.2688
MEM 230.910156 1576608048.3742
MEM 230.910156 1576608048.4804
MEM 230.910156 1576608048.5864
MEM 230.910156 1576608048.6914
MEM 230.910156 1576608048.7980
MEM 230.910156 1576608048.9032
MEM 230.910156 1576608049.0085
MEM 230.910156 1576608049.1142
MEM 230.910156 1576608049.2246
MEM 230.910156 1576608049.3313
MEM 230.910156 1576608049.4365
MEM 230.910156 1576608049.5417
