CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 203.414062 1576604183.7445
MEM 203.414062 1576604183.8504
MEM 203.414062 1576604183.9556
MEM 203.414062 1576604184.0615
MEM 203.414062 1576604184.1670
MEM 203.414062 1576604184.2722
MEM 203.414062 1576604184.3831
MEM 203.414062 1576604184.4911
MEM 203.414062 1576604184.5988
MEM 203.414062 1576604184.7085
MEM 203.414062 1576604184.8172
MEM 203.414062 1576604184.9227
MEM 203.414062 1576604185.0291
MEM 203.414062 1576604185.1343
MEM 203.414062 1576604185.2482
MEM 203.414062 1576604185.3579
MEM 203.414062 1576604185.4637
MEM 203.414062 1576604185.5688
MEM 203.414062 1576604185.6738
MEM 203.414062 1576604185.7789
MEM 203.414062 1576604185.8845
MEM 203.414062 1576604185.9897
MEM 203.414062 1576604186.0949
MEM 203.414062 1576604186.2020
MEM 203.414062 1576604186.3083
MEM 203.414062 1576604186.4135
MEM 203.414062 1576604186.5185
MEM 203.414062 1576604186.6242
MEM 203.414062 1576604186.7330
MEM 203.414062 1576604186.8382
MEM 203.414062 1576604186.9457
MEM 203.414062 1576604187.0507
MEM 203.414062 1576604187.1558
MEM 203.414062 1576604187.2631
MEM 203.414062 1576604187.3691
MEM 203.414062 1576604187.4828
MEM 203.414062 1576604187.5925
MEM 203.414062 1576604187.6992
MEM 203.414062 1576604187.8043
MEM 203.414062 1576604187.9096
MEM 203.414062 1576604188.0147
MEM 203.414062 1576604188.1216
MEM 203.414062 1576604188.2272
MEM 203.414062 1576604188.3324
MEM 203.414062 1576604188.4376
MEM 203.414062 1576604188.5442
MEM 203.414062 1576604188.6497
MEM 203.414062 1576604188.7549
MEM 203.414062 1576604188.8600
MEM 203.414062 1576604188.9662
MEM 203.414062 1576604189.0714
MEM 203.414062 1576604189.1765
MEM 203.414062 1576604189.2831
MEM 203.414062 1576604189.3883
MEM 203.414062 1576604189.4951
MEM 203.414062 1576604189.6006
MEM 203.414062 1576604189.7147
