CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 214.773438 1576603914.6146
MEM 216.019531 1576603914.7247
MEM 217.726562 1576603914.8354
MEM 220.148438 1576603914.9454
MEM 221.640625 1576603915.0581
MEM 222.367188 1576603915.1700
MEM 222.675781 1576603915.2967
MEM 222.675781 1576603915.4114
MEM 222.675781 1576603915.5360
MEM 222.675781 1576603915.6487
MEM 222.675781 1576603915.7778
MEM 222.675781 1576603915.8849
MEM 222.675781 1576603915.9910
MEM 222.675781 1576603916.0970
MEM 222.675781 1576603916.2056
MEM 222.675781 1576603916.3119
MEM 222.675781 1576603916.4181
MEM 222.675781 1576603916.5247
MEM 222.675781 1576603916.6318
MEM 222.675781 1576603916.7390
MEM 222.675781 1576603916.8452
MEM 222.675781 1576603916.9513
MEM 222.675781 1576603917.0575
MEM 222.675781 1576603917.1637
MEM 222.675781 1576603917.2699
MEM 233.652344 1576603917.3799
MEM 241.832031 1576603917.4892
MEM 248.257812 1576603917.5968
MEM 253.960938 1576603917.7062
MEM 260.585938 1576603917.8145
MEM 261.882812 1576603917.9282
MEM 263.320312 1576603918.0409
MEM 263.320312 1576603918.1478
MEM 263.320312 1576603918.2553
MEM 263.320312 1576603918.3614
MEM 263.320312 1576603918.4676
MEM 263.320312 1576603918.5752
MEM 263.328125 1576603918.6820
MEM 263.328125 1576603918.7892
MEM 263.328125 1576603918.8951
MEM 263.328125 1576603919.0018
MEM 263.328125 1576603919.1096
MEM 263.328125 1576603919.2158
MEM 263.328125 1576603919.3236
MEM 263.328125 1576603919.4297
MEM 263.328125 1576603919.5358
MEM 263.328125 1576603919.6440
MEM 263.328125 1576603919.7501
MEM 263.328125 1576603919.8577
MEM 263.328125 1576603919.9644
MEM 263.328125 1576603920.0716
MEM 263.328125 1576603920.1838
MEM 263.328125 1576603920.2955
MEM 263.328125 1576603920.4015
MEM 263.328125 1576603920.5088
MEM 263.328125 1576603920.6149
MEM 263.328125 1576603920.7226
MEM 263.328125 1576603920.8296
MEM 263.328125 1576603920.9359
MEM 263.328125 1576603921.0430
MEM 263.328125 1576603921.1491
MEM 263.390625 1576603921.2564
MEM 263.390625 1576603921.3632
MEM 263.390625 1576603921.4693
MEM 263.390625 1576603921.5769
MEM 263.390625 1576603921.6839
MEM 263.390625 1576603921.7901
MEM 263.390625 1576603921.8965
MEM 263.390625 1576603922.0036
MEM 263.390625 1576603922.1106
MEM 263.390625 1576603922.2167
MEM 263.390625 1576603922.3239
MEM 263.390625 1576603922.4385
MEM 263.390625 1576603922.5482
MEM 263.390625 1576603922.6561
MEM 263.390625 1576603922.7622
MEM 263.390625 1576603922.8685
MEM 263.390625 1576603922.9767
MEM 263.390625 1576603923.0828
MEM 263.390625 1576603923.1889
MEM 263.390625 1576603923.2959
MEM 223.664062 1576603923.4053
MEM 229.382812 1576603923.5120
MEM 223.492188 1576603923.6209
MEM 224.375000 1576603923.7308
MEM 224.843750 1576603923.8425
MEM 225.464844 1576603923.9532
MEM 226.789062 1576603924.0639
MEM 227.890625 1576603924.1759
MEM 228.394531 1576603924.2956
MEM 228.398438 1576603924.4142
MEM 228.398438 1576603924.5399
MEM 228.398438 1576603924.6526
MEM 228.398438 1576603924.7715
MEM 228.398438 1576603924.8812
MEM 228.398438 1576603924.9919
MEM 228.398438 1576603925.1006
MEM 228.398438 1576603925.2080
MEM 228.398438 1576603925.3147
MEM 228.398438 1576603925.4225
MEM 228.398438 1576603925.5320
MEM 228.398438 1576603925.6381
MEM 228.398438 1576603925.7443
MEM 228.398438 1576603925.8504
MEM 228.398438 1576603925.9566
MEM 228.398438 1576603926.0630
MEM 228.398438 1576603926.1693
MEM 228.398438 1576603926.2754
MEM 236.363281 1576603926.3833
MEM 244.843750 1576603926.4915
MEM 252.433594 1576603926.6011
MEM 257.730469 1576603926.7100
MEM 263.605469 1576603926.8187
MEM 267.878906 1576603926.9275
MEM 269.324219 1576603927.0483
MEM 269.332031 1576603927.1590
MEM 269.332031 1576603927.2650
MEM 269.332031 1576603927.3731
MEM 269.332031 1576603927.4795
MEM 269.332031 1576603927.5866
MEM 269.332031 1576603927.6928
MEM 269.332031 1576603927.7988
MEM 269.332031 1576603927.9070
MEM 269.332031 1576603928.0159
MEM 269.332031 1576603928.1230
MEM 269.367188 1576603928.2291
MEM 269.367188 1576603928.3373
MEM 269.367188 1576603928.4434
MEM 269.367188 1576603928.5519
MEM 269.367188 1576603928.6598
MEM 269.367188 1576603928.7670
MEM 269.367188 1576603928.8740
MEM 269.367188 1576603928.9800
MEM 269.367188 1576603929.0878
MEM 269.367188 1576603929.1948
MEM 269.367188 1576603929.3079
MEM 269.367188 1576603929.4176
MEM 269.367188 1576603929.5245
MEM 269.398438 1576603929.6312
MEM 269.398438 1576603929.7383
MEM 269.398438 1576603929.8443
MEM 269.398438 1576603929.9514
MEM 269.398438 1576603930.0584
MEM 269.398438 1576603930.1645
MEM 269.398438 1576603930.2717
MEM 269.398438 1576603930.3781
MEM 269.398438 1576603930.4859
MEM 269.398438 1576603930.5920
MEM 269.398438 1576603930.6982
MEM 269.398438 1576603930.8067
MEM 269.398438 1576603930.9129
MEM 269.398438 1576603931.0199
MEM 269.398438 1576603931.1260
MEM 269.398438 1576603931.2321
MEM 269.398438 1576603931.3391
MEM 269.398438 1576603931.4453
MEM 269.398438 1576603931.5615
MEM 269.398438 1576603931.6719
MEM 229.808594 1576603931.7818
MEM 250.777344 1576603931.8905
MEM 229.593750 1576603931.9979
MEM 230.957031 1576603932.1086
MEM 231.730469 1576603932.2205
MEM 232.734375 1576603932.3312
MEM 233.226562 1576603932.4439
MEM 234.609375 1576603932.5805
MEM 234.750000 1576603932.7112
MEM 234.750000 1576603932.8219
MEM 234.750000 1576603932.9280
MEM 234.750000 1576603933.0356
MEM 234.750000 1576603933.1422
MEM 234.750000 1576603933.2484
MEM 234.750000 1576603933.3544
MEM 234.750000 1576603933.4606
MEM 234.750000 1576603933.5667
MEM 234.750000 1576603933.6735
MEM 234.750000 1576603933.7915
MEM 234.750000 1576603933.8992
MEM 234.750000 1576603934.0053
MEM 234.750000 1576603934.1122
MEM 242.316406 1576603934.2228
MEM 250.929688 1576603934.3300
MEM 258.593750 1576603934.4397
MEM 263.917969 1576603934.5494
MEM 270.007812 1576603934.6581
MEM 274.613281 1576603934.7670
MEM 275.472656 1576603934.8745
MEM 275.472656 1576603934.9804
MEM 275.480469 1576603935.0890
MEM 275.480469 1576603935.1953
MEM 275.480469 1576603935.3024
MEM 275.480469 1576603935.4086
MEM 275.480469 1576603935.5157
MEM 275.480469 1576603935.6234
MEM 275.480469 1576603935.7305
MEM 275.480469 1576603935.8417
MEM 275.480469 1576603935.9544
MEM 275.480469 1576603936.0761
MEM 275.480469 1576603936.1928
MEM 275.480469 1576603936.3095
MEM 275.480469 1576603936.4222
MEM 275.480469 1576603936.5289
MEM 275.480469 1576603936.6383
MEM 275.480469 1576603936.7478
MEM 275.480469 1576603936.8566
MEM 275.480469 1576603936.9628
MEM 275.480469 1576603937.0717
MEM 275.480469 1576603937.1778
MEM 275.480469 1576603937.2869
MEM 275.480469 1576603937.3937
MEM 275.480469 1576603937.5012
MEM 275.511719 1576603937.6078
MEM 275.511719 1576603937.7147
MEM 275.511719 1576603937.8225
MEM 275.511719 1576603937.9286
MEM 275.511719 1576603938.0367
MEM 275.511719 1576603938.1439
MEM 275.511719 1576603938.2515
MEM 275.511719 1576603938.3576
MEM 275.511719 1576603938.4731
MEM 275.511719 1576603938.5878
MEM 275.511719 1576603938.6949
MEM 275.511719 1576603938.8031
MEM 275.511719 1576603938.9091
MEM 275.511719 1576603939.0158
MEM 275.511719 1576603939.1229
MEM 275.511719 1576603939.2298
MEM 275.511719 1576603939.3370
MEM 275.511719 1576603939.4431
MEM 275.511719 1576603939.5503
MEM 275.511719 1576603939.6564
MEM 237.367188 1576603939.7671
MEM 261.820312 1576603939.8768
MEM 235.855469 1576603939.9848
MEM 236.250000 1576603940.0945
MEM 237.488281 1576603940.2075
MEM 238.066406 1576603940.3212
MEM 238.796875 1576603940.4329
MEM 239.589844 1576603940.5436
MEM 240.019531 1576603940.6683
MEM 240.164062 1576603940.7969
