CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 251.292969 1576609057.9651
MEM 251.582031 1576609058.0940
MEM 251.671875 1576609058.2057
MEM 251.671875 1576609058.3107
MEM 251.671875 1576609058.4159
MEM 251.671875 1576609058.5221
MEM 251.671875 1576609058.6276
MEM 254.421875 1576609058.7369
MEM 278.800781 1576609058.8436
MEM 252.765625 1576609058.9497
MEM 253.125000 1576609059.0600
MEM 254.156250 1576609059.1697
MEM 254.558594 1576609059.2844
MEM 254.539062 1576609059.4070
MEM 254.539062 1576609059.5199
MEM 254.539062 1576609059.6276
MEM 254.539062 1576609059.7327
MEM 254.539062 1576609059.8389
MEM 255.914062 1576609059.9488
MEM 264.238281 1576609060.0557
MEM 255.308594 1576609060.1627
MEM 256.039062 1576609060.2745
MEM 256.667969 1576609060.3842
MEM 257.238281 1576609060.5049
MEM 257.382812 1576609060.6176
MEM 257.367188 1576609060.7253
MEM 257.367188 1576609060.8330
MEM 257.367188 1576609060.9397
MEM 257.367188 1576609061.0471
MEM 257.367188 1576609061.1521
MEM 263.925781 1576609061.2606
MEM 263.625000 1576609061.3703
MEM 258.570312 1576609061.4798
MEM 258.984375 1576609061.5880
MEM 259.347656 1576609061.7047
MEM 259.347656 1576609061.8263
MEM 259.343750 1576609061.9450
MEM 259.343750 1576609062.0543
MEM 259.343750 1576609062.1611
MEM 259.378906 1576609062.2666
MEM 259.378906 1576609062.3728
MEM 283.816406 1576609062.4807
MEM 264.156250 1576609062.5916
MEM 260.679688 1576609062.6994
MEM 261.183594 1576609062.8091
MEM 261.640625 1576609062.9318
MEM 261.769531 1576609063.0494
MEM 261.761719 1576609063.1564
MEM 261.761719 1576609063.2625
MEM 261.761719 1576609063.3676
MEM 261.761719 1576609063.4747
MEM 261.761719 1576609063.5803
MEM 261.761719 1576609063.6877
MEM 261.761719 1576609063.7929
MEM 261.761719 1576609063.8990
MEM 261.761719 1576609064.0098
MEM 261.761719 1576609064.1179
MEM 261.761719 1576609064.2335
MEM 261.753906 1576609064.3452
MEM 261.753906 1576609064.4569
MEM 261.753906 1576609064.5639
MEM 261.753906 1576609064.6694
MEM 261.753906 1576609064.7748
MEM 261.753906 1576609064.8802
MEM 261.753906 1576609064.9860
MEM 261.753906 1576609065.0914
MEM 261.753906 1576609065.1975
MEM 261.753906 1576609065.3027
MEM 261.753906 1576609065.4080
MEM 261.753906 1576609065.5140
MEM 261.753906 1576609065.6192
