CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.078125 1576609869.7287
MEM 15.464844 1576609869.8354
MEM 23.269531 1576609869.9423
MEM 29.453125 1576609870.0474
MEM 36.843750 1576609870.1541
MEM 39.550781 1576609870.2606
MEM 39.550781 1576609870.3743
MEM 39.550781 1576609870.4900
MEM 39.550781 1576609870.5987
MEM 41.910156 1576609870.7054
MEM 51.773438 1576609870.8112
MEM 74.265625 1576609870.9219
MEM 76.597656 1576609871.0276
MEM 81.156250 1576609871.1351
MEM 91.843750 1576609871.2428
MEM 96.730469 1576609871.3505
MEM 103.824219 1576609871.4582
MEM 108.960938 1576609871.5658
MEM 116.292969 1576609871.6727
MEM 122.226562 1576609871.7814
MEM 125.632812 1576609871.8903
MEM 129.582031 1576609872.0000
MEM 134.800781 1576609872.1087
MEM 137.042969 1576609872.2175
MEM 140.730469 1576609872.3272
MEM 145.898438 1576609872.4341
MEM 148.042969 1576609872.5418
MEM 148.929688 1576609872.6485
MEM 150.777344 1576609872.7652
MEM 151.101562 1576609872.8741
MEM 151.683594 1576609872.9818
MEM 164.378906 1576609873.0905
MEM 171.011719 1576609873.1963
MEM 173.640625 1576609873.3020
MEM 174.652344 1576609873.4089
MEM 177.175781 1576609873.5146
MEM 181.855469 1576609873.6214
MEM 187.402344 1576609873.7301
MEM 191.468750 1576609873.8368
MEM 193.335938 1576609873.9447
MEM 195.898438 1576609874.0504
MEM 200.609375 1576609874.1560
MEM 200.609375 1576609874.2612
MEM 200.609375 1576609874.3663
MEM 200.609375 1576609874.4715
MEM 200.609375 1576609874.5766
MEM 200.609375 1576609874.6816
MEM 200.609375 1576609874.7878
MEM 200.609375 1576609874.8944
MEM 200.609375 1576609875.0061
MEM 200.609375 1576609875.1207
MEM 200.609375 1576609875.2295
MEM 200.609375 1576609875.3344
MEM 200.609375 1576609875.4416
MEM 200.609375 1576609875.5467
MEM 200.609375 1576609875.6539
MEM 200.609375 1576609875.7613
MEM 200.609375 1576609875.8665
MEM 200.609375 1576609875.9725
MEM 200.609375 1576609876.0789
MEM 200.609375 1576609876.1856
MEM 200.609375 1576609876.2936
MEM 200.609375 1576609876.4007
MEM 200.609375 1576609876.5074
MEM 200.609375 1576609876.6139
MEM 200.609375 1576609876.7216
MEM 200.609375 1576609876.8291
MEM 200.609375 1576609876.9341
MEM 200.609375 1576609877.0404
MEM 200.609375 1576609877.1456
MEM 200.609375 1576609877.2508
MEM 200.609375 1576609877.3615
MEM 200.609375 1576609877.4694
MEM 200.609375 1576609877.5746
MEM 200.609375 1576609877.6803
MEM 200.609375 1576609877.7854
MEM 208.179688 1576609877.8934
MEM 216.585938 1576609878.0004
MEM 222.976562 1576609878.1073
MEM 228.500000 1576609878.2145
MEM 233.421875 1576609878.3223
MEM 239.167969 1576609878.4301
MEM 241.398438 1576609878.5362
MEM 241.398438 1576609878.6414
MEM 241.398438 1576609878.7465
MEM 241.406250 1576609878.8530
MEM 241.406250 1576609878.9592
MEM 241.406250 1576609879.0652
MEM 241.406250 1576609879.1714
MEM 241.406250 1576609879.2766
MEM 241.406250 1576609879.3819
MEM 241.406250 1576609879.4890
MEM 241.406250 1576609879.6089
MEM 241.406250 1576609879.7176
MEM 241.406250 1576609879.8230
MEM 241.406250 1576609879.9282
MEM 241.406250 1576609880.0345
MEM 241.406250 1576609880.1406
MEM 241.406250 1576609880.2460
MEM 241.406250 1576609880.3522
MEM 241.406250 1576609880.4573
MEM 241.406250 1576609880.5625
MEM 241.406250 1576609880.6687
MEM 241.406250 1576609880.7742
MEM 241.406250 1576609880.8794
MEM 241.406250 1576609880.9855
MEM 241.406250 1576609881.0906
MEM 241.406250 1576609881.1961
MEM 241.406250 1576609881.3023
MEM 241.437500 1576609881.4073
MEM 241.468750 1576609881.5125
MEM 241.468750 1576609881.6187
MEM 241.468750 1576609881.7239
MEM 241.468750 1576609881.8364
MEM 241.468750 1576609881.9443
MEM 241.468750 1576609882.0504
MEM 241.468750 1576609882.1566
MEM 241.468750 1576609882.2616
MEM 241.468750 1576609882.3677
MEM 241.468750 1576609882.4727
MEM 241.468750 1576609882.5780
MEM 241.468750 1576609882.6849
MEM 241.468750 1576609882.7900
MEM 241.468750 1576609882.8952
MEM 241.468750 1576609883.0014
MEM 241.468750 1576609883.1071
MEM 241.468750 1576609883.2123
MEM 241.468750 1576609883.3193
MEM 241.468750 1576609883.4245
MEM 241.468750 1576609883.5297
MEM 241.468750 1576609883.6362
MEM 241.554688 1576609883.7429
MEM 208.660156 1576609883.8506
MEM 210.765625 1576609883.9565
MEM 204.667969 1576609884.0662
MEM 205.437500 1576609884.1779
MEM 207.925781 1576609884.2876
MEM 212.332031 1576609884.3953
MEM 214.218750 1576609884.5050
MEM 216.988281 1576609884.6137
MEM 217.898438 1576609884.7215
MEM 219.757812 1576609884.8312
MEM 220.421875 1576609884.9481
MEM 220.574219 1576609885.0728
MEM 220.574219 1576609885.1795
MEM 220.574219 1576609885.2856
MEM 220.574219 1576609885.3907
MEM 220.574219 1576609885.4958
MEM 220.574219 1576609885.6021
MEM 220.574219 1576609885.7072
MEM 220.574219 1576609885.8124
MEM 220.574219 1576609885.9176
MEM 220.574219 1576609886.0232
MEM 220.574219 1576609886.1283
MEM 220.574219 1576609886.2335
MEM 220.574219 1576609886.3386
MEM 220.574219 1576609886.4509
MEM 220.574219 1576609886.5586
MEM 220.574219 1576609886.6637
MEM 220.574219 1576609886.7689
MEM 220.574219 1576609886.8741
MEM 220.574219 1576609886.9812
MEM 220.574219 1576609887.0864
MEM 220.574219 1576609887.1916
MEM 220.574219 1576609887.2968
MEM 220.574219 1576609887.4020
MEM 220.574219 1576609887.5071
MEM 220.574219 1576609887.6123
MEM 220.574219 1576609887.7174
MEM 220.574219 1576609887.8226
MEM 220.574219 1576609887.9279
MEM 230.628906 1576609888.0354
MEM 238.730469 1576609888.1419
MEM 245.804688 1576609888.2502
MEM 250.859375 1576609888.3570
MEM 257.480469 1576609888.4651
MEM 261.273438 1576609888.5722
MEM 261.312500 1576609888.6838
MEM 261.312500 1576609888.7905
MEM 261.312500 1576609888.8976
MEM 261.312500 1576609889.0028
MEM 261.312500 1576609889.1105
MEM 261.312500 1576609889.2170
MEM 261.312500 1576609889.3222
MEM 261.320312 1576609889.4285
MEM 261.320312 1576609889.5336
MEM 261.320312 1576609889.6396
MEM 261.320312 1576609889.7459
