CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.378906 1576604008.4725
MEM 15.265625 1576604008.5792
MEM 22.945312 1576604008.6858
MEM 29.531250 1576604008.7927
MEM 37.082031 1576604008.8995
MEM 38.925781 1576604009.0097
MEM 39.550781 1576604009.1263
MEM 39.550781 1576604009.2371
MEM 39.550781 1576604009.3458
MEM 47.601562 1576604009.4522
MEM 72.453125 1576604009.5617
MEM 76.253906 1576604009.6724
MEM 76.589844 1576604009.7823
MEM 79.988281 1576604009.8920
MEM 82.457031 1576604010.0067
MEM 89.906250 1576604010.1174
MEM 96.511719 1576604010.2251
MEM 103.453125 1576604010.3330
MEM 109.144531 1576604010.4397
MEM 117.367188 1576604010.5474
MEM 122.968750 1576604010.6539
MEM 127.378906 1576604010.7625
MEM 134.734375 1576604010.8692
MEM 139.859375 1576604010.9761
MEM 145.550781 1576604011.0832
MEM 148.386719 1576604011.1898
MEM 148.925781 1576604011.3000
MEM 150.027344 1576604011.4107
MEM 151.105469 1576604011.5186
MEM 151.695312 1576604011.6253
MEM 165.714844 1576604011.7350
MEM 171.039062 1576604011.8417
MEM 173.136719 1576604011.9484
MEM 174.371094 1576604012.0551
MEM 176.929688 1576604012.1619
MEM 181.605469 1576604012.2708
MEM 186.937500 1576604012.3775
MEM 190.566406 1576604012.4842
MEM 192.687500 1576604012.5909
MEM 196.121094 1576604012.6977
MEM 200.273438 1576604012.8038
MEM 200.273438 1576604012.9099
MEM 200.273438 1576604013.0160
MEM 200.273438 1576604013.1227
MEM 200.273438 1576604013.2289
MEM 200.273438 1576604013.3354
MEM 200.273438 1576604013.4417
MEM 200.273438 1576604013.5478
MEM 200.273438 1576604013.6596
MEM 200.273438 1576604013.7659
MEM 200.273438 1576604013.8720
MEM 200.273438 1576604013.9786
MEM 200.273438 1576604014.0847
MEM 200.273438 1576604014.1909
MEM 200.273438 1576604014.2971
MEM 200.273438 1576604014.4032
MEM 200.273438 1576604014.5102
MEM 200.273438 1576604014.6163
MEM 200.273438 1576604014.7225
MEM 200.273438 1576604014.8296
MEM 200.273438 1576604014.9356
MEM 200.273438 1576604015.0417
MEM 200.273438 1576604015.1477
MEM 200.273438 1576604015.2538
MEM 200.273438 1576604015.3600
MEM 200.273438 1576604015.4661
MEM 200.273438 1576604015.5730
MEM 200.273438 1576604015.6792
MEM 200.273438 1576604015.7873
MEM 200.273438 1576604015.8960
MEM 200.273438 1576604016.0057
MEM 200.273438 1576604016.1118
MEM 200.273438 1576604016.2182
MEM 200.273438 1576604016.3248
MEM 200.273438 1576604016.4316
MEM 200.273438 1576604016.5380
MEM 200.273438 1576604016.6438
MEM 200.273438 1576604016.7500
MEM 200.273438 1576604016.8596
MEM 200.273438 1576604016.9670
MEM 200.273438 1576604017.0745
MEM 200.273438 1576604017.1808
MEM 200.273438 1576604017.2873
MEM 200.273438 1576604017.3945
MEM 200.273438 1576604017.5004
MEM 200.273438 1576604017.6085
MEM 200.273438 1576604017.7154
MEM 200.273438 1576604017.8226
MEM 200.273438 1576604017.9287
MEM 200.273438 1576604018.0382
MEM 200.273438 1576604018.1509
MEM 200.273438 1576604018.2600
MEM 200.273438 1576604018.3659
MEM 200.273438 1576604018.4721
MEM 200.273438 1576604018.5780
MEM 200.273438 1576604018.6841
MEM 200.273438 1576604018.7907
MEM 200.273438 1576604018.8981
MEM 200.273438 1576604019.0043
MEM 200.273438 1576604019.1127
MEM 200.273438 1576604019.2188
MEM 210.382812 1576604019.3249
MEM 219.414062 1576604019.4324
MEM 226.386719 1576604019.5416
MEM 231.609375 1576604019.6504
MEM 238.019531 1576604019.7583
MEM 241.101562 1576604019.8644
MEM 241.109375 1576604019.9706
MEM 241.109375 1576604020.0782
MEM 241.109375 1576604020.1852
MEM 241.109375 1576604020.3004
MEM 241.109375 1576604020.4165
MEM 241.109375 1576604020.5262
MEM 241.109375 1576604020.6349
MEM 241.109375 1576604020.7416
MEM 241.109375 1576604020.8477
MEM 241.109375 1576604020.9556
MEM 241.109375 1576604021.0618
MEM 241.109375 1576604021.1683
MEM 241.109375 1576604021.2745
MEM 241.109375 1576604021.3806
MEM 241.109375 1576604021.4880
MEM 241.109375 1576604021.5941
MEM 241.109375 1576604021.7007
