CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 225.656250 1576608344.5188
MEM 225.656250 1576608344.6253
MEM 225.656250 1576608344.7324
MEM 225.656250 1576608344.8391
MEM 225.656250 1576608344.9443
MEM 232.855469 1576608345.0503
MEM 248.972656 1576608345.1580
MEM 226.910156 1576608345.2647
MEM 227.695312 1576608345.3764
MEM 228.191406 1576608345.4941
MEM 228.335938 1576608345.6048
MEM 228.335938 1576608345.7157
MEM 228.335938 1576608345.8395
MEM 228.335938 1576608345.9463
MEM 228.335938 1576608346.0524
MEM 228.335938 1576608346.1580
MEM 231.054688 1576608346.2671
MEM 234.394531 1576608346.3748
MEM 233.148438 1576608346.4855
MEM 229.835938 1576608346.5952
MEM 230.195312 1576608346.7039
MEM 230.554688 1576608346.8256
MEM 230.695312 1576608346.9602
MEM 230.695312 1576608347.0668
MEM 230.695312 1576608347.1730
MEM 230.695312 1576608347.2781
MEM 230.695312 1576608347.3833
MEM 232.070312 1576608347.4958
MEM 245.699219 1576608347.6026
MEM 231.640625 1576608347.7090
MEM 232.390625 1576608347.8177
MEM 232.949219 1576608347.9494
MEM 233.093750 1576608348.0800
MEM 233.093750 1576608348.2007
MEM 233.093750 1576608348.3134
MEM 233.093750 1576608348.4221
MEM 233.093750 1576608348.5272
MEM 233.093750 1576608348.6326
MEM 235.843750 1576608348.7411
MEM 238.808594 1576608348.8478
MEM 234.257812 1576608348.9563
MEM 235.164062 1576608349.0660
MEM 235.785156 1576608349.1937
MEM 235.925781 1576608349.3014
MEM 235.925781 1576608349.4079
MEM 235.925781 1576608349.5132
MEM 235.925781 1576608349.6197
MEM 235.925781 1576608349.7246
MEM 235.925781 1576608349.8297
MEM 263.070312 1576608349.9374
MEM 239.574219 1576608350.0431
MEM 237.468750 1576608350.1516
MEM 237.824219 1576608350.2605
MEM 237.964844 1576608350.3802
MEM 237.964844 1576608350.5138
MEM 237.964844 1576608350.6305
MEM 237.964844 1576608350.7442
MEM 237.964844 1576608350.8542
MEM 237.964844 1576608350.9600
MEM 237.964844 1576608351.0651
MEM 237.964844 1576608351.1711
MEM 237.964844 1576608351.2769
MEM 237.964844 1576608351.3836
MEM 237.964844 1576608351.4887
MEM 237.964844 1576608351.5938
MEM 237.964844 1576608351.7083
MEM 237.964844 1576608351.8154
MEM 237.964844 1576608351.9241
MEM 237.964844 1576608352.0328
MEM 237.964844 1576608352.1395
MEM 237.964844 1576608352.2446
MEM 237.964844 1576608352.3497
MEM 237.964844 1576608352.4561
MEM 237.964844 1576608352.5618
MEM 237.964844 1576608352.6670
MEM 237.964844 1576608352.7722
