CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.511719 1576604122.2377
MEM 15.324219 1576604122.3426
MEM 22.378906 1576604122.4500
MEM 28.992188 1576604122.5577
MEM 35.199219 1576604122.6654
MEM 39.441406 1576604122.7711
MEM 39.457031 1576604122.8798
MEM 39.472656 1576604122.9876
MEM 45.269531 1576604123.0943
MEM 68.027344 1576604123.2000
MEM 76.132812 1576604123.3117
MEM 76.628906 1576604123.4254
MEM 76.726562 1576604123.5341
MEM 80.605469 1576604123.6408
MEM 90.757812 1576604123.7475
MEM 96.730469 1576604123.8558
MEM 103.437500 1576604123.9619
MEM 108.125000 1576604124.0683
MEM 114.816406 1576604124.1752
MEM 121.593750 1576604124.2825
MEM 125.738281 1576604124.3882
MEM 132.652344 1576604124.4949
MEM 138.285156 1576604124.6023
MEM 144.546875 1576604124.7083
MEM 147.441406 1576604124.8160
MEM 148.351562 1576604124.9226
MEM 150.519531 1576604125.0277
MEM 151.246094 1576604125.1343
MEM 164.222656 1576604125.2440
MEM 169.949219 1576604125.3547
MEM 171.144531 1576604125.4634
MEM 172.875000 1576604125.5731
MEM 173.656250 1576604125.6898
MEM 173.910156 1576604125.8085
MEM 174.304688 1576604125.9202
MEM 174.390625 1576604126.0358
MEM 175.324219 1576604126.1525
MEM 177.289062 1576604126.2582
MEM 181.339844 1576604126.3680
MEM 183.164062 1576604126.4747
MEM 188.089844 1576604126.5814
MEM 191.726562 1576604126.6864
MEM 194.035156 1576604126.7941
MEM 200.347656 1576604126.9012
MEM 200.355469 1576604127.0063
MEM 200.355469 1576604127.1115
MEM 200.355469 1576604127.2187
MEM 200.355469 1576604127.3239
MEM 200.355469 1576604127.4294
MEM 200.355469 1576604127.5346
MEM 200.355469 1576604127.6398
MEM 200.355469 1576604127.7453
MEM 200.355469 1576604127.8519
MEM 200.355469 1576604127.9581
MEM 200.355469 1576604128.0631
MEM 200.355469 1576604128.1683
MEM 200.355469 1576604128.2813
MEM 200.355469 1576604128.3980
MEM 200.355469 1576604128.5057
MEM 200.355469 1576604128.6126
MEM 200.355469 1576604128.7178
MEM 200.355469 1576604128.8244
MEM 200.355469 1576604128.9307
MEM 200.355469 1576604129.0367
MEM 200.355469 1576604129.1443
MEM 200.355469 1576604129.2504
MEM 200.355469 1576604129.3564
MEM 200.355469 1576604129.4621
MEM 200.355469 1576604129.5673
MEM 200.355469 1576604129.6725
MEM 200.355469 1576604129.7776
MEM 200.355469 1576604129.8831
MEM 200.355469 1576604129.9890
MEM 200.355469 1576604130.0941
MEM 200.355469 1576604130.2011
MEM 200.386719 1576604130.3127
MEM 200.386719 1576604130.4177
MEM 200.386719 1576604130.5228
MEM 200.386719 1576604130.6425
MEM 200.386719 1576604130.7488
MEM 200.386719 1576604130.8547
MEM 200.386719 1576604130.9598
MEM 200.386719 1576604131.0652
MEM 200.386719 1576604131.1705
MEM 200.386719 1576604131.2757
MEM 200.386719 1576604131.3809
MEM 200.386719 1576604131.4861
MEM 200.386719 1576604131.5920
MEM 200.386719 1576604131.6972
MEM 200.386719 1576604131.8033
MEM 200.386719 1576604131.9191
MEM 200.386719 1576604132.0259
MEM 200.386719 1576604132.1319
MEM 200.386719 1576604132.2384
MEM 200.386719 1576604132.3451
MEM 200.386719 1576604132.4517
MEM 200.386719 1576604132.5686
MEM 200.386719 1576604132.6744
MEM 200.386719 1576604132.7796
MEM 200.386719 1576604132.8921
MEM 200.386719 1576604132.9980
MEM 200.386719 1576604133.1030
MEM 200.386719 1576604133.2080
MEM 200.386719 1576604133.3132
MEM 200.386719 1576604133.4189
MEM 200.386719 1576604133.5243
MEM 200.386719 1576604133.6298
MEM 200.386719 1576604133.7350
MEM 200.386719 1576604133.8406
MEM 200.386719 1576604133.9457
