CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 0.566406 1576604204.6998
MEM 14.679688 1576604204.8065
MEM 22.367188 1576604204.9122
MEM 28.710938 1576604205.0185
MEM 35.296875 1576604205.1243
MEM 39.515625 1576604205.2320
MEM 39.535156 1576604205.3387
MEM 39.558594 1576604205.4461
MEM 46.496094 1576604205.5539
MEM 60.269531 1576604205.6647
MEM 72.550781 1576604205.7734
MEM 76.335938 1576604205.8831
MEM 77.613281 1576604205.9900
MEM 83.027344 1576604206.0963
MEM 92.480469 1576604206.2030
MEM 99.296875 1576604206.3107
MEM 104.171875 1576604206.4185
MEM 109.449219 1576604206.5252
MEM 117.109375 1576604206.6329
MEM 122.066406 1576604206.7396
MEM 127.394531 1576604206.8463
MEM 134.328125 1576604206.9530
MEM 139.300781 1576604207.0609
MEM 144.832031 1576604207.1677
MEM 147.632812 1576604207.2744
MEM 148.480469 1576604207.3821
MEM 150.746094 1576604207.4900
MEM 151.296875 1576604207.5978
MEM 164.265625 1576604207.7054
MEM 170.722656 1576604207.8121
MEM 172.300781 1576604207.9248
MEM 172.910156 1576604208.0356
MEM 173.757812 1576604208.1433
MEM 175.644531 1576604208.2500
MEM 177.781250 1576604208.3597
MEM 181.546875 1576604208.4754
MEM 182.210938 1576604208.5841
MEM 186.890625 1576604208.7008
MEM 187.476562 1576604208.8095
MEM 190.617188 1576604208.9172
MEM 192.613281 1576604209.0231
MEM 195.601562 1576604209.1308
MEM 200.320312 1576604209.2359
MEM 200.320312 1576604209.3416
MEM 200.320312 1576604209.4474
MEM 200.320312 1576604209.5525
MEM 200.320312 1576604209.6579
MEM 200.320312 1576604209.7631
MEM 200.320312 1576604209.8683
MEM 200.320312 1576604209.9735
MEM 200.320312 1576604210.0794
MEM 200.320312 1576604210.1886
MEM 200.320312 1576604210.2953
MEM 200.320312 1576604210.4031
MEM 200.320312 1576604210.5082
MEM 200.320312 1576604210.6162
MEM 200.320312 1576604210.7212
MEM 200.320312 1576604210.8274
MEM 200.320312 1576604210.9342
MEM 200.320312 1576604211.0394
MEM 200.320312 1576604211.1461
MEM 200.320312 1576604211.2520
MEM 200.320312 1576604211.3585
MEM 200.320312 1576604211.4661
MEM 200.320312 1576604211.5712
MEM 200.320312 1576604211.6766
MEM 200.320312 1576604211.7826
MEM 200.320312 1576604211.8878
MEM 200.320312 1576604211.9929
MEM 200.320312 1576604212.0994
MEM 200.320312 1576604212.2063
MEM 200.320312 1576604212.3134
MEM 207.835938 1576604212.4280
MEM 207.367188 1576604212.5439
MEM 208.035156 1576604212.6566
MEM 202.339844 1576604212.7653
MEM 204.488281 1576604212.8750
MEM 208.769531 1576604212.9819
MEM 213.355469 1576604213.0926
MEM 215.558594 1576604213.2013
MEM 217.109375 1576604213.3111
MEM 219.070312 1576604213.4188
MEM 220.039062 1576604213.5287
MEM 220.503906 1576604213.6374
MEM 220.785156 1576604213.7610
MEM 220.937500 1576604213.8777
MEM 220.937500 1576604213.9838
MEM 220.937500 1576604214.0906
MEM 220.937500 1576604214.1957
MEM 220.937500 1576604214.3008
MEM 220.937500 1576604214.4061
MEM 220.937500 1576604214.5116
MEM 220.937500 1576604214.6167
MEM 220.937500 1576604214.7244
MEM 220.937500 1576604214.8304
MEM 220.937500 1576604214.9442
MEM 220.937500 1576604215.0522
MEM 220.937500 1576604215.1581
MEM 220.937500 1576604215.2633
MEM 220.937500 1576604215.3683
MEM 220.937500 1576604215.4758
MEM 220.937500 1576604215.5812
MEM 220.937500 1576604215.6863
MEM 220.937500 1576604215.7915
MEM 220.937500 1576604215.8967
MEM 220.937500 1576604216.0019
MEM 220.937500 1576604216.1089
MEM 225.058594 1576604216.2155
MEM 224.507812 1576604216.3222
MEM 222.085938 1576604216.4291
MEM 222.761719 1576604216.5391
MEM 223.316406 1576604216.6498
MEM 224.789062 1576604216.7605
MEM 225.687500 1576604216.8702
MEM 226.640625 1576604216.9889
MEM 226.792969 1576604217.1045
MEM 226.792969 1576604217.2162
MEM 226.792969 1576604217.3260
MEM 226.792969 1576604217.4317
MEM 226.792969 1576604217.5379
MEM 226.792969 1576604217.6438
MEM 226.792969 1576604217.7492
MEM 226.792969 1576604217.8551
MEM 226.792969 1576604217.9620
MEM 226.792969 1576604218.0681
MEM 226.792969 1576604218.1733
MEM 226.792969 1576604218.2784
MEM 226.792969 1576604218.3836
