CMDLINE C:\Users\Muell\Anaconda3\envs\Py3.7-TF2.0\python.exe wasseruhr.py
MEM 200.472656 1576526457.9838
MEM 200.472656 1576526458.0890
MEM 200.472656 1576526458.1956
MEM 200.472656 1576526458.3019
MEM 200.472656 1576526458.4088
MEM 200.472656 1576526458.5150
MEM 200.472656 1576526458.6214
MEM 200.472656 1576526458.7282
MEM 200.472656 1576526458.8337
MEM 200.472656 1576526458.9389
MEM 200.472656 1576526459.0462
MEM 200.472656 1576526459.1514
MEM 200.472656 1576526459.2577
MEM 200.472656 1576526459.3637
MEM 200.472656 1576526459.4696
MEM 200.472656 1576526459.5760
MEM 200.472656 1576526459.6828
MEM 200.472656 1576526459.7888
MEM 200.472656 1576526459.8979
MEM 200.472656 1576526460.0072
MEM 200.472656 1576526460.1150
MEM 200.472656 1576526460.2211
MEM 200.472656 1576526460.3273
MEM 200.472656 1576526460.4325
MEM 200.472656 1576526460.5386
MEM 200.472656 1576526460.6452
MEM 200.472656 1576526460.7516
MEM 200.472656 1576526460.8578
MEM 200.472656 1576526460.9639
MEM 200.472656 1576526461.0700
MEM 200.472656 1576526461.1762
MEM 200.472656 1576526461.2813
MEM 200.472656 1576526461.3863
MEM 200.472656 1576526461.4925
MEM 200.472656 1576526461.6185
MEM 200.472656 1576526461.7252
MEM 200.472656 1576526461.8337
MEM 200.472656 1576526461.9387
MEM 200.472656 1576526462.0448
MEM 200.472656 1576526462.1590
MEM 200.472656 1576526462.2687
MEM 200.472656 1576526462.3764
MEM 200.472656 1576526462.4833
MEM 200.472656 1576526462.5904
MEM 200.472656 1576526462.6964
MEM 200.472656 1576526462.8025
MEM 200.472656 1576526462.9086
MEM 200.484375 1576526463.0149
MEM 200.484375 1576526463.1208
MEM 200.484375 1576526463.2278
MEM 200.484375 1576526463.3339
MEM 200.484375 1576526463.4434
MEM 200.484375 1576526463.5503
MEM 200.484375 1576526463.6555
MEM 200.484375 1576526463.7616
MEM 200.484375 1576526463.8683
MEM 200.484375 1576526463.9743
MEM 200.484375 1576526464.0816
MEM 200.484375 1576526464.1878
MEM 200.484375 1576526464.2945
MEM 200.484375 1576526464.4045
MEM 203.796875 1576526464.5192
MEM 211.046875 1576526464.6292
MEM 217.703125 1576526464.7369
MEM 225.027344 1576526464.8452
MEM 230.265625 1576526464.9519
MEM 236.800781 1576526465.0606
MEM 241.171875 1576526465.1695
MEM 241.406250 1576526465.2764
MEM 241.406250 1576526465.3838
MEM 241.414062 1576526465.4908
MEM 241.449219 1576526465.5981
MEM 241.449219 1576526465.7041
MEM 241.449219 1576526465.8103
MEM 241.449219 1576526465.9164
MEM 241.449219 1576526466.0215
MEM 241.449219 1576526466.1284
MEM 241.449219 1576526466.2352
MEM 241.449219 1576526466.3414
MEM 241.449219 1576526466.4473
MEM 241.449219 1576526466.5534
MEM 241.449219 1576526466.6597
MEM 241.449219 1576526466.7712
MEM 241.449219 1576526466.8789
MEM 241.449219 1576526466.9850
MEM 241.449219 1576526467.0911
MEM 241.449219 1576526467.1979
MEM 241.449219 1576526467.3041
MEM 241.449219 1576526467.4105
MEM 241.449219 1576526467.5157
MEM 241.449219 1576526467.6216
MEM 241.449219 1576526467.7277
MEM 241.449219 1576526467.8336
MEM 241.507812 1576526467.9406
MEM 241.515625 1576526468.0481
MEM 241.515625 1576526468.1542
MEM 241.515625 1576526468.2613
MEM 241.515625 1576526468.3680
MEM 241.515625 1576526468.4751
MEM 241.515625 1576526468.5818
MEM 241.515625 1576526468.6880
MEM 241.515625 1576526468.7950
MEM 241.515625 1576526468.9017
MEM 241.515625 1576526469.0133
MEM 241.515625 1576526469.1212
MEM 241.515625 1576526469.2273
MEM 241.515625 1576526469.3338
MEM 241.515625 1576526469.4405
MEM 241.515625 1576526469.5467
MEM 241.515625 1576526469.6531
MEM 241.515625 1576526469.7618
MEM 241.515625 1576526469.8695
MEM 241.515625 1576526469.9756
MEM 241.515625 1576526470.0818
MEM 202.523438 1576526470.1889
MEM 213.332031 1576526470.2956
MEM 203.347656 1576526470.4017
MEM 207.644531 1576526470.5124
MEM 213.136719 1576526470.6213
MEM 215.433594 1576526470.7320
MEM 216.421875 1576526470.8427
MEM 218.625000 1576526470.9534
MEM 221.363281 1576526471.0631
MEM 222.468750 1576526471.1771
MEM 222.601562 1576526471.2898
MEM 222.679688 1576526471.4074
MEM 222.824219 1576526471.5261
MEM 222.824219 1576526471.6358
MEM 222.824219 1576526471.7437
MEM 222.824219 1576526471.8493
MEM 222.824219 1576526471.9558
MEM 222.824219 1576526472.0630
MEM 222.824219 1576526472.1691
MEM 222.824219 1576526472.2753
MEM 222.824219 1576526472.3816
MEM 222.824219 1576526472.4868
MEM 222.824219 1576526472.5949
MEM 222.824219 1576526472.7007
MEM 222.824219 1576526472.8074
MEM 222.824219 1576526472.9136
MEM 222.824219 1576526473.0186
MEM 222.824219 1576526473.1258
MEM 222.824219 1576526473.2319
MEM 222.824219 1576526473.3371
MEM 222.824219 1576526473.4443
MEM 222.824219 1576526473.5501
MEM 222.824219 1576526473.6629
MEM 222.824219 1576526473.7723
MEM 222.824219 1576526473.8800
MEM 222.824219 1576526473.9852
MEM 222.824219 1576526474.0915
MEM 234.207031 1576526474.1977
MEM 242.281250 1576526474.3049
MEM 248.832031 1576526474.4136
MEM 254.015625 1576526474.5224
MEM 260.007812 1576526474.6289
MEM 263.531250 1576526474.7359
MEM 263.542969 1576526474.8427
MEM 263.542969 1576526474.9487
MEM 263.542969 1576526475.0553
MEM 263.542969 1576526475.1615
MEM 263.542969 1576526475.2684
MEM 263.542969 1576526475.3758
MEM 263.542969 1576526475.4820
MEM 263.542969 1576526475.5881
MEM 263.542969 1576526475.6945
MEM 263.542969 1576526475.8010
MEM 263.542969 1576526475.9112
MEM 263.542969 1576526476.0219
MEM 263.542969 1576526476.1287
MEM 263.542969 1576526476.2349
MEM 263.542969 1576526476.3419
MEM 263.542969 1576526476.4482
MEM 263.542969 1576526476.5550
MEM 263.542969 1576526476.6625
MEM 263.542969 1576526476.7687
MEM 263.542969 1576526476.8758
MEM 263.542969 1576526476.9825
MEM 263.542969 1576526477.0887
MEM 263.542969 1576526477.1955
MEM 263.542969 1576526477.3015
MEM 263.605469 1576526477.4077
MEM 263.605469 1576526477.5138
MEM 263.605469 1576526477.6204
MEM 263.605469 1576526477.7265
MEM 263.605469 1576526477.8328
MEM 263.605469 1576526477.9391
MEM 263.605469 1576526478.0459
MEM 263.605469 1576526478.1560
MEM 263.605469 1576526478.2647
MEM 263.605469 1576526478.3715
MEM 263.605469 1576526478.4775
MEM 263.605469 1576526478.5837
MEM 263.605469 1576526478.6918
MEM 263.605469 1576526478.7980
MEM 263.605469 1576526478.9042
MEM 263.605469 1576526479.0103
MEM 263.605469 1576526479.1163
MEM 263.605469 1576526479.2243
MEM 263.605469 1576526479.3303
MEM 263.605469 1576526479.4378
MEM 222.824219 1576526479.5456
MEM 228.902344 1576526479.6523
MEM 226.425781 1576526479.7630
MEM 225.078125 1576526479.8748
MEM 225.882812 1576526479.9845
MEM 226.425781 1576526480.0964
MEM 227.617188 1576526480.2071
MEM 228.730469 1576526480.3168
MEM 229.398438 1576526480.4474
MEM 229.542969 1576526480.5691
MEM 229.542969 1576526480.6947
MEM 229.542969 1576526480.8024
MEM 229.542969 1576526480.9094
MEM 229.542969 1576526481.0159
MEM 229.542969 1576526481.1230
MEM 229.542969 1576526481.2289
MEM 229.542969 1576526481.3358
MEM 229.542969 1576526481.4420
MEM 229.542969 1576526481.5487
MEM 229.542969 1576526481.6538
MEM 233.074219 1576526481.7661
MEM 243.605469 1576526481.8738
MEM 251.113281 1576526481.9805
MEM 257.140625 1576526482.0866
MEM 261.933594 1576526482.1958
MEM 267.687500 1576526482.3037
MEM 270.101562 1576526482.4107
MEM 270.101562 1576526482.5168
MEM 270.109375 1576526482.6240
MEM 270.109375 1576526482.7302
MEM 270.109375 1576526482.8363
MEM 270.109375 1576526482.9489
MEM 270.109375 1576526483.0576
MEM 270.109375 1576526483.1638
MEM 270.109375 1576526483.2716
MEM 270.109375 1576526483.3776
MEM 270.109375 1576526483.4838
MEM 270.109375 1576526483.5909
MEM 270.109375 1576526483.6959
MEM 270.109375 1576526483.8023
MEM 270.109375 1576526483.9084
MEM 270.109375 1576526484.0148
MEM 270.109375 1576526484.1208
MEM 270.109375 1576526484.2275
MEM 270.109375 1576526484.3336
MEM 270.109375 1576526484.4398
MEM 270.109375 1576526484.5457
MEM 270.109375 1576526484.6519
MEM 270.109375 1576526484.7581
MEM 270.109375 1576526484.8642
MEM 270.109375 1576526484.9704
MEM 270.109375 1576526485.0783
MEM 270.171875 1576526485.1912
MEM 270.171875 1576526485.3009
MEM 270.171875 1576526485.4096
MEM 270.171875 1576526485.5173
MEM 270.171875 1576526485.6263
MEM 270.171875 1576526485.7330
MEM 270.171875 1576526485.8392
MEM 270.171875 1576526485.9458
MEM 270.171875 1576526486.0525
MEM 270.171875 1576526486.1586
MEM 270.171875 1576526486.2648
MEM 270.171875 1576526486.3713
MEM 270.171875 1576526486.4787
MEM 270.171875 1576526486.5848
MEM 270.171875 1576526486.6910
MEM 270.171875 1576526486.7989
MEM 270.171875 1576526486.9060
MEM 270.171875 1576526487.0120
MEM 270.171875 1576526487.1181
MEM 270.171875 1576526487.2259
MEM 230.300781 1576526487.3367
MEM 236.742188 1576526487.4504
MEM 243.164062 1576526487.5611
MEM 233.062500 1576526487.6672
MEM 231.039062 1576526487.7789
MEM 231.707031 1576526487.8886
MEM 232.312500 1576526487.9983
MEM 233.730469 1576526488.1102
MEM 234.558594 1576526488.2189
MEM 234.671875 1576526488.3346
MEM 234.816406 1576526488.4503
MEM 234.816406 1576526488.5590
MEM 234.816406 1576526488.6657
MEM 234.816406 1576526488.7718
MEM 234.816406 1576526488.8785
MEM 234.816406 1576526488.9837
MEM 234.816406 1576526489.0919
MEM 234.816406 1576526489.1970
MEM 242.203125 1576526489.3070
MEM 250.492188 1576526489.4144
MEM 256.695312 1576526489.5215
MEM 262.726562 1576526489.6295
MEM 265.093750 1576526489.7441
MEM 267.156250 1576526489.8548
MEM 272.312500 1576526489.9615
MEM 275.343750 1576526490.0683
MEM 275.343750 1576526490.1744
MEM 275.351562 1576526490.2813
MEM 275.351562 1576526490.3879
MEM 275.351562 1576526490.4940
MEM 275.351562 1576526490.6001
MEM 275.351562 1576526490.7073
MEM 275.351562 1576526490.8135
MEM 275.351562 1576526490.9198
MEM 275.351562 1576526491.0284
MEM 275.351562 1576526491.1334
MEM 275.351562 1576526491.2406
MEM 275.351562 1576526491.3466
MEM 275.351562 1576526491.4543
MEM 275.351562 1576526491.5593
MEM 275.351562 1576526491.6659
MEM 275.351562 1576526491.7727
MEM 275.351562 1576526491.8789
MEM 275.351562 1576526491.9905
MEM 275.351562 1576526492.1012
MEM 275.351562 1576526492.2080
MEM 275.351562 1576526492.3145
MEM 275.351562 1576526492.4210
MEM 275.351562 1576526492.5270
MEM 275.351562 1576526492.6339
MEM 275.351562 1576526492.7399
MEM 275.382812 1576526492.8460
MEM 275.382812 1576526492.9523
MEM 275.382812 1576526493.0573
MEM 275.382812 1576526493.1640
MEM 275.382812 1576526493.2726
MEM 275.382812 1576526493.3794
MEM 275.382812 1576526493.4855
MEM 275.382812 1576526493.5915
MEM 275.382812 1576526493.6982
MEM 275.382812 1576526493.8043
MEM 275.382812 1576526493.9108
MEM 275.382812 1576526494.0174
MEM 275.382812 1576526494.1237
MEM 275.382812 1576526494.2348
MEM 275.382812 1576526494.3485
MEM 275.382812 1576526494.4552
MEM 275.382812 1576526494.5613
MEM 275.382812 1576526494.6675
MEM 275.382812 1576526494.7738
MEM 275.382812 1576526494.8800
MEM 234.816406 1576526494.9883
MEM 241.187500 1576526495.0950
MEM 238.496094 1576526495.2039
MEM 236.363281 1576526495.3136
MEM 237.253906 1576526495.4253
MEM 238.046875 1576526495.5370
MEM 239.210938 1576526495.6489
MEM 240.195312 1576526495.7616
MEM 240.343750 1576526495.8793
MEM 240.343750 1576526495.9980
MEM 240.343750 1576526496.1051
MEM 240.343750 1576526496.2101
MEM 240.343750 1576526496.3171
MEM 240.343750 1576526496.4229
MEM 240.343750 1576526496.5372
MEM 240.343750 1576526496.6442
MEM 240.343750 1576526496.7500
MEM 248.164062 1576526496.8587
MEM 256.195312 1576526496.9654
MEM 262.394531 1576526497.0751
MEM 267.871094 1576526497.1830
MEM 272.781250 1576526497.2917
MEM 278.726562 1576526497.3984
MEM 281.066406 1576526497.5063
MEM 281.074219 1576526497.6127
MEM 281.074219 1576526497.7189
MEM 281.074219 1576526497.8251
MEM 281.074219 1576526497.9314
MEM 281.074219 1576526498.0375
MEM 281.074219 1576526498.1436
MEM 281.074219 1576526498.2497
MEM 281.074219 1576526498.3576
MEM 281.074219 1576526498.4638
MEM 281.074219 1576526498.5699
MEM 281.074219 1576526498.6754
MEM 281.074219 1576526498.7897
MEM 281.074219 1576526498.8989
MEM 281.074219 1576526499.0096
MEM 281.074219 1576526499.1160
MEM 281.074219 1576526499.2227
MEM 281.074219 1576526499.3291
MEM 281.074219 1576526499.4371
MEM 281.074219 1576526499.5434
MEM 281.074219 1576526499.6496
MEM 281.074219 1576526499.7557
MEM 281.074219 1576526499.8619
MEM 281.074219 1576526499.9697
MEM 281.105469 1576526500.0758
MEM 281.105469 1576526500.1817
MEM 281.105469 1576526500.2895
MEM 281.105469 1576526500.3957
MEM 281.105469 1576526500.5019
MEM 281.105469 1576526500.6083
MEM 281.105469 1576526500.7144
MEM 281.105469 1576526500.8212
MEM 281.105469 1576526500.9274
MEM 281.105469 1576526501.0380
MEM 281.105469 1576526501.1476
MEM 281.105469 1576526501.2543
MEM 281.105469 1576526501.3604
MEM 281.105469 1576526501.4682
MEM 281.105469 1576526501.5769
MEM 281.105469 1576526501.6847
MEM 281.105469 1576526501.7917
MEM 281.105469 1576526501.9022
MEM 281.105469 1576526502.0089
MEM 281.105469 1576526502.1150
MEM 281.191406 1576526502.2220
MEM 247.625000 1576526502.3287
MEM 267.476562 1576526502.4364
MEM 241.914062 1576526502.5431
MEM 242.679688 1576526502.6551
MEM 243.546875 1576526502.7648
MEM 244.390625 1576526502.8745
MEM 245.113281 1576526502.9862
MEM 245.777344 1576526503.1048
MEM 245.917969 1576526503.2225
MEM 245.917969 1576526503.3432
MEM 245.917969 1576526503.4539
MEM 245.917969 1576526503.5596
MEM 245.917969 1576526503.6656
MEM 245.917969 1576526503.7718
MEM 245.917969 1576526503.8771
MEM 245.917969 1576526503.9823
MEM 245.917969 1576526504.0890
MEM 255.664062 1576526504.1956
MEM 263.328125 1576526504.3041
MEM 270.679688 1576526504.4118
MEM 275.242188 1576526504.5205
MEM 281.105469 1576526504.6285
MEM 285.359375 1576526504.7362
MEM 286.550781 1576526504.8423
MEM 286.550781 1576526504.9486
MEM 286.550781 1576526505.0550
MEM 286.550781 1576526505.1612
MEM 286.550781 1576526505.2686
MEM 286.550781 1576526505.3753
MEM 286.550781 1576526505.4808
MEM 286.550781 1576526505.5931
MEM 286.550781 1576526505.7046
MEM 286.550781 1576526505.8106
MEM 286.550781 1576526505.9171
MEM 286.550781 1576526506.0238
MEM 286.550781 1576526506.1310
MEM 286.550781 1576526506.2372
MEM 286.550781 1576526506.3433
MEM 286.550781 1576526506.4496
MEM 286.550781 1576526506.5556
MEM 286.550781 1576526506.6618
MEM 286.550781 1576526506.7686
MEM 286.550781 1576526506.8751
MEM 286.550781 1576526506.9818
MEM 286.550781 1576526507.0876
MEM 286.550781 1576526507.1944
MEM 286.550781 1576526507.3007
MEM 286.582031 1576526507.4070
MEM 286.582031 1576526507.5131
MEM 286.582031 1576526507.6192
MEM 286.582031 1576526507.7254
MEM 286.582031 1576526507.8434
MEM 286.582031 1576526507.9531
MEM 286.582031 1576526508.0582
MEM 286.582031 1576526508.1653
MEM 286.582031 1576526508.2715
MEM 286.582031 1576526508.3779
MEM 286.582031 1576526508.4841
MEM 286.582031 1576526508.5901
MEM 286.582031 1576526508.6963
MEM 286.582031 1576526508.8043
MEM 286.582031 1576526508.9105
MEM 286.582031 1576526509.0172
MEM 286.582031 1576526509.1224
MEM 286.582031 1576526509.2286
MEM 286.582031 1576526509.3349
MEM 286.582031 1576526509.4413
MEM 248.308594 1576526509.5530
MEM 252.414062 1576526509.6599
MEM 246.648438 1576526509.7670
MEM 247.718750 1576526509.8757
MEM 248.628906 1576526509.9864
MEM 249.507812 1576526510.1011
MEM 249.695312 1576526510.2110
MEM 250.019531 1576526510.3207
MEM 250.656250 1576526510.4314
MEM 251.382812 1576526510.5521
MEM 251.527344 1576526510.6728
MEM 251.527344 1576526510.7777
MEM 251.527344 1576526510.8839
MEM 251.527344 1576526510.9906
MEM 251.527344 1576526511.0968
MEM 251.527344 1576526511.2032
MEM 251.527344 1576526511.3084
MEM 251.527344 1576526511.4136
MEM 251.527344 1576526511.5197
MEM 251.527344 1576526511.6257
MEM 261.351562 1576526511.7338
MEM 269.570312 1576526511.8414
MEM 276.332031 1576526511.9491
MEM 280.968750 1576526512.0568
MEM 285.019531 1576526512.1643
MEM 290.308594 1576526512.2720
MEM 292.277344 1576526512.3815
MEM 292.277344 1576526512.4942
MEM 292.277344 1576526512.6029
MEM 292.277344 1576526512.7080
MEM 292.277344 1576526512.8143
MEM 292.277344 1576526512.9220
MEM 292.277344 1576526513.0288
MEM 292.277344 1576526513.1366
MEM 292.277344 1576526513.2443
MEM 292.277344 1576526513.3504
MEM 292.277344 1576526513.4560
MEM 292.277344 1576526513.5621
MEM 292.277344 1576526513.6697
MEM 292.277344 1576526513.7759
MEM 292.277344 1576526513.8819
MEM 292.277344 1576526513.9880
MEM 292.277344 1576526514.0943
MEM 292.277344 1576526514.2015
MEM 292.277344 1576526514.3076
MEM 292.277344 1576526514.4145
MEM 292.277344 1576526514.5211
MEM 292.277344 1576526514.6326
MEM 292.277344 1576526514.7435
MEM 292.277344 1576526514.8512
MEM 292.308594 1576526514.9573
MEM 292.308594 1576526515.0636
MEM 292.308594 1576526515.1713
MEM 292.308594 1576526515.2776
MEM 292.308594 1576526515.3838
MEM 292.308594 1576526515.4897
MEM 292.308594 1576526515.5959
MEM 292.308594 1576526515.7032
MEM 292.308594 1576526515.8094
MEM 292.308594 1576526515.9170
MEM 292.308594 1576526516.0231
MEM 292.308594 1576526516.1293
MEM 292.308594 1576526516.2363
MEM 292.308594 1576526516.3424
MEM 292.308594 1576526516.4488
MEM 292.308594 1576526516.5553
MEM 292.308594 1576526516.6615
MEM 292.308594 1576526516.7694
MEM 292.308594 1576526516.8838
MEM 292.308594 1576526516.9935
MEM 251.531250 1576526517.1042
MEM 267.527344 1576526517.2130
MEM 255.054688 1576526517.3226
MEM 252.562500 1576526517.4323
MEM 252.929688 1576526517.5430
MEM 253.550781 1576526517.6530
MEM 253.953125 1576526517.7647
MEM 255.328125 1576526517.8754
MEM 256.761719 1576526517.9861
MEM 256.832031 1576526518.1077
MEM 256.832031 1576526518.2344
MEM 256.832031 1576526518.3431
MEM 256.832031 1576526518.4500
MEM 256.832031 1576526518.5558
MEM 256.832031 1576526518.6620
MEM 256.832031 1576526518.7682
MEM 256.832031 1576526518.8733
MEM 256.832031 1576526518.9784
MEM 256.832031 1576526519.0836
MEM 256.832031 1576526519.1948
MEM 265.792969 1576526519.3095
MEM 270.703125 1576526519.4202
MEM 278.761719 1576526519.5269
MEM 284.628906 1576526519.6356
MEM 290.015625 1576526519.7425
MEM 295.503906 1576526519.8513
MEM 297.582031 1576526519.9574
MEM 297.582031 1576526520.0636
MEM 297.582031 1576526520.1703
MEM 297.582031 1576526520.2762
MEM 297.582031 1576526520.3840
MEM 297.582031 1576526520.4907
MEM 297.582031 1576526520.5969
MEM 297.582031 1576526520.7039
MEM 297.582031 1576526520.8100
MEM 297.582031 1576526520.9175
MEM 297.582031 1576526521.0237
MEM 297.582031 1576526521.1298
MEM 297.582031 1576526521.2360
MEM 297.582031 1576526521.3417
MEM 297.582031 1576526521.4537
MEM 297.582031 1576526521.5644
MEM 297.582031 1576526521.6713
MEM 297.582031 1576526521.7774
MEM 297.582031 1576526521.8835
MEM 297.582031 1576526521.9901
MEM 297.582031 1576526522.0962
MEM 297.582031 1576526522.2025
MEM 297.582031 1576526522.3086
MEM 297.582031 1576526522.4158
MEM 297.640625 1576526522.5220
MEM 297.640625 1576526522.6280
MEM 297.640625 1576526522.7356
MEM 297.640625 1576526522.8417
MEM 297.640625 1576526522.9480
MEM 297.640625 1576526523.0539
MEM 297.640625 1576526523.1606
MEM 297.640625 1576526523.2677
